Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,5D_ReturnPct,10D_ReturnPct,20D_ReturnPct,50D_ReturnPct,200D_ReturnPct,200D_ReturnPct_Percentile,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA5,PriceVsMA5Pct,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
65,CMPS,Healthcare,Medical Care Facilities,NASDAQ,279.06,97.92,154.31,97.55,174.83,94.47,191.14,94.98,122.98,80.98,143.52,90.37,14.82,18.28,29.89,24.33,148.66,186.65,96.35,1690914943.5646439,134949320.0,0.055,0.41,5436034,1.42,13.25,11.85,12.61,17.53,12.47,18.85,10.86,36.46,6.24,159.94,3071273,3841177,4894772,
66,RLAY,Healthcare,Biotechnology,NASDAQ,278.46,97.91,140.57,96.33,217.13,96.64,224.63,96.36,213.24,96.58,193.07,95.8,18.56,16.88,30.34,33.53,19.82,356.02,98.2,3460892497.1012917,217940332.0,0.1839,6.24,9987009,1.96,17.83,4.09,16.54,12.21,15.34,20.99,14.45,28.44,5.32,95.16,5117000,5104556,4250446,-0.609
67,DMRA,Healthcare,Biotechnology,NASDAQ,277.64,97.89,106.83,70.17,286.3,98.18,324.68,98.19,493.05,98.8,543.78,98.83,25.36,19.45,18.73,2.09,-4.7,882.95,98.97,1306774280.443184,61553194.0,0.026600001,-33.83,8623759,12.46,23.35,8.61,22.08,14.86,22.26,13.93,23.88,6.2,8.92,146.38,1353605,692268,543929,
68,UMC,Technology,Semiconductors,NYSE,277.37,97.87,159.04,97.77,226.44,97.0,239.95,96.81,116.38,76.14,102.88,70.92,25.58,6.23,23.69,12.79,157.09,272.34,97.56,60423625326.47661,2509286774.0,0.0111,5.83,18789338,0.98,27.0,-5.26,24.72,3.48,22.8,12.19,18.24,40.24,7.41,37.21,20568753,19142534,17746762,0.055
69,BLZE,Technology,Software - Infrastructure,NASDAQ,276.82,97.86,233.32,98.81,139.68,89.97,137.32,88.84,62.17,14.74,64.66,16.12,14.56,77.78,90.33,90.33,281.15,57.92,86.22,491520621.7068167,60014731.0,0.026600001,34.09,8350011,2.35,11.95,21.84,10.05,44.88,8.98,62.14,7.24,101.1,7.66,157.75,7687141,3551727,3386904,0.117
70,BFLY,Healthcare,Medical Devices,NYSE,276.4,97.84,186.08,98.48,189.43,95.53,146.09,90.86,157.53,91.65,145.67,90.76,8.89,-0.11,56.51,92.84,82.92,462.66,98.62,2328603963.591915,261640906.0,0.1329,-0.56,17027009,2.02,7.92,12.25,7.11,25.04,5.93,49.92,5.23,69.98,9.51,102.93,16086490,8415013,7488192,0.25
71,RLYB,Healthcare,Biotechnology,NASDAQ,275.55,97.82,120.68,89.85,261.85,97.84,260.25,97.15,208.36,96.39,117.26,82.14,16.0,0.19,0.5,10.19,93.24,243.05,97.22,92626001.54876709,5800000.0,0.1196,-8.96,92837,1.39,15.85,0.95,15.89,0.69,15.85,0.95,13.66,17.13,2.96,67.65,61253,66617,294378,0.0
72,JLHL,Industrials,Building Products & Equipment,NASDAQ,271.75,97.81,98.26,38.94,477.99,98.95,436.0,98.85,147.11,89.66,83.47,33.68,14.11,-64.44,-43.76,-38.63,129.14,250.25,97.34,851296174.6247864,21448632.0,0.0115,-75.65,80969,1.62,17.49,-19.33,22.97,-38.57,26.24,-46.23,20.46,-31.04,74.79,13.84,58916,50048,130799,0.854
73,ARTV,Healthcare,Biotechnology,NASDAQ,270.74,97.79,127.07,93.08,216.06,96.59,192.29,95.01,228.23,97.1,135.81,89.02,9.62,-2.04,20.25,26.41,5.71,246.04,97.27,477136089.5320587,48588198.0,0.030199999,-33.79,927442,1.43,9.39,2.45,9.33,3.11,8.29,16.04,9.49,1.37,9.67,88.12,857064,646581,645776,
74,ALOT,Technology,Computer Hardware,NASDAQ,269.8,97.77,203.98,98.7,167.9,93.87,144.09,90.37,94.21,42.28,76.59,25.33,28.47,-0.35,67.47,86.08,137.25,180.49,96.16,222026781.44837952,7771326.0,0.0023999999,-0.73,189817,1.02,28.45,0.07,24.95,14.11,20.02,42.21,16.58,71.71,5.1,2.07,428891,186747,134614,0.044
75,RVMD,Healthcare,Biotechnology,NASDAQ,269.32,97.76,134.01,95.32,210.15,96.48,227.71,96.41,193.63,95.55,173.52,94.39,182.08,11.71,22.01,17.75,19.37,344.75,98.13,34651098509.207245,212596462.0,0.057600003,9.36,7554451,2.42,173.07,5.21,165.66,9.91,158.86,14.62,151.23,20.4,3.84,104.86,3610795,3123991,3188815,
76,MRVL,Technology,Semiconductors,NASDAQ,268.05,97.74,147.35,97.03,312.74,98.39,230.78,96.56,124.67,81.89,102.32,70.26,266.77,-14.11,-4.97,30.24,98.19,299.87,97.77,271695372253.41797,874800000.0,0.0471,-19.13,40984037,0.7,282.33,-5.51,287.9,-7.34,274.74,-2.9,213.21,25.12,11.39,15.04,66939083,58785021,45588416,0.276
77,ALAB,Technology,Semiconductors,NASDAQ,267.6,97.72,168.2,98.09,242.9,97.54,238.67,96.76,96.04,45.08,149.03,91.24,391.74,-6.07,6.6,12.19,127.64,82.64,90.74,71489110374.15924,171407939.0,0.0915,-6.99,5643397,0.86,405.27,-3.34,393.61,-0.48,368.05,6.44,282.8,38.52,9.75,49.65,7109809,6583069,6287769,0.934
78,DOCN,Technology,Software - Infrastructure,NYSE,267.46,97.7,98.99,43.39,340.78,98.58,325.03,98.21,227.76,97.08,130.33,87.52,139.28,-19.62,-20.3,-8.31,79.23,305.83,97.82,18083182087.761887,104364181.0,0.1573,-25.72,15419949,4.52,151.33,-7.96,163.36,-14.74,166.47,-16.33,144.87,-3.86,10.15,19.17,4181214,3411934,3744312,0.224
79,BRUN,Technology,Software - Infrastructure,NASDAQ,264.67,97.69,161.86,97.89,248.01,97.64,265.22,97.25,92.7,40.33,106.19,73.99,34.23,-6.73,13.19,4.01,153.74,232.65,96.97,2254432382.666359,61428674.0,3.05,-18.5,1355153,0.63,34.5,-0.78,34.88,-1.86,33.99,0.71,25.89,32.21,11.83,95.61,1771635,2146945,1644567,2.479
80,TTMI,Technology,Electronic Components,NASDAQ,263.1,97.67,121.83,90.67,273.2,97.97,289.91,97.82,226.77,97.05,190.19,95.57,191.49,-11.53,2.29,1.97,64.23,302.29,97.81,22477307023.500183,103850059.0,0.0557,-12.14,11436177,4.21,209.29,-8.5,206.59,-7.31,192.05,-0.29,170.83,12.09,8.41,27.27,2973817,2715985,2603049,0.304
81,BB,Technology,Software - Infrastructure,NYSE,262.62,97.65,180.28,98.38,216.65,96.63,203.28,95.57,77.75,25.17,85.18,36.04,11.4,36.04,22.71,29.84,177.37,204.0,96.63,4911194657.729405,586061407.0,0.0555,4.3,53666443,1.29,9.59,18.87,9.28,22.84,9.37,21.66,7.42,53.64,7.4,176.63,34994164,41587181,35268510,0.101
82,KOD,Healthcare,Biotechnology,NASDAQ,261.92,97.64,97.6,36.69,284.35,98.16,317.85,98.07,561.95,98.87,425.86,98.7,35.94,-0.55,5.8,-0.5,-14.39,257.26,97.37,2261584819.5451508,62578441.0,0.2616,-24.87,2085296,2.74,35.94,0.0,35.26,1.93,34.32,4.72,38.3,-6.16,7.5,83.84,859699,761193,706399,
83,RILYL,Financial Services,Financial Conglomerates,NASDAQ,261.5,97.62,92.04,24.17,295.06,98.28,266.88,97.35,313.86,98.23,116.67,81.87,14.22,-15.62,-13.15,-15.12,13.74,136.17,94.71,,,0.54,-21.35,10297,0.94,15.59,-8.79,16.14,-11.9,16.51,-13.87,15.35,-7.36,4.54,31.73,14569,10939,11527,1.134
84,QXL,Technology,Information Technology Services,NASDAQ,259.07,97.6,160.16,97.81,197.78,95.85,207.42,95.74,89.67,36.6,34.34,5.18,5.69,-10.39,21.06,9.63,176.21,124.02,94.19,84686087.92814255,13336392.0,0.0037,-16.93,58093,0.34,6.08,-6.41,5.76,-1.22,5.17,10.06,4.07,39.8,13.68,62.94,341749,169356,119621,-0.871
85,BIOA,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,257.21,97.59,137.87,95.97,177.82,94.79,194.74,95.11,281.89,97.91,242.65,97.57,23.76,14.4,44.44,39.35,40.01,377.11,98.38,923283305.5288467,44452734.0,0.045500003,-1.0,2657217,4.76,22.6,5.13,21.21,12.02,18.68,27.19,17.97,32.22,6.45,90.76,857341,558800,497476,0.91
86,ACMR,Technology,Semiconductor Equipment & Materials,NASDAQ,255.19,97.57,150.0,97.35,226.38,96.98,232.16,96.61,119.8,79.07,155.64,92.46,104.5,-4.89,13.96,12.53,109.88,274.42,97.58,7593059526.504875,69109487.0,0.056199998,-5.16,3414637,1.78,103.05,1.41,100.17,4.32,92.57,12.89,73.65,41.89,9.66,41.51,2069103,1921534,1729366,0.342
87,WATT,Technology,Communication Equipment,NASDAQ,254.73,97.55,102.22,56.74,252.37,97.7,274.68,97.55,264.34,97.69,39.57,6.56,23.04,-8.68,-4.68,-16.07,4.11,145.08,95.05,138792775.7117958,5501101.0,0.0885,-37.7,827374,2.79,24.09,-4.36,24.86,-7.32,25.89,-11.01,26.63,-13.48,10.31,70.19,301587,296962,383343,7.985
88,AMD,Technology,Semiconductors,NASDAQ,254.1,97.54,136.38,95.72,253.76,97.74,264.89,97.22,129.37,83.78,153.15,92.0,521.58,-2.94,6.78,0.67,102.07,234.73,97.03,876235857417.5128,1630600639.0,0.0271,-6.59,51570759,1.61,529.07,-1.42,526.13,-0.86,512.67,1.74,439.12,18.78,6.92,52.58,32575245,31962091,38732647,0.378
89,MEI,Technology,Electronic Components,NYSE,253.94,97.52,192.63,98.56,155.35,92.86,130.07,86.67,75.94,23.74,73.44,22.24,19.16,36.66,67.78,62.51,171.78,164.39,95.68,496734518.6387596,35430421.0,0.044099998,23.22,3037840,3.21,15.52,23.45,13.88,38.04,12.75,50.27,10.75,78.23,7.68,207.86,1246644,945421,1000036,-0.026
90,TSEM,Technology,Semiconductors,NASDAQ,251.56,97.5,102.27,57.07,287.69,98.19,319.22,98.11,281.22,97.89,218.22,96.93,249.91,-12.84,-3.26,-9.29,15.9,287.04,97.7,34004841250.322754,118591206.0,0.026099999,-17.48,1962365,0.96,278.92,-10.4,276.68,-9.68,264.36,-5.47,246.46,1.4,9.64,43.58,1819196,2049852,2283439,0.155
91,TRT,Technology,Semiconductor Equipment & Materials,NYSE ARCA,250.28,97.49,121.18,90.19,234.57,97.28,328.84,98.28,151.53,90.47,192.42,95.79,11.77,-25.65,14.61,-12.36,72.58,341.65,98.08,160082441.39846992,10112599.0,0.12020001,-44.95,342292,0.27,12.84,-8.33,13.03,-9.67,12.22,-3.68,12.38,-4.93,14.64,38.31,1103409,1253716,1801373,1.236
92,NBIS,Communication Services,Internet Content & Information,NASDAQ,249.6,97.47,132.92,95.13,232.11,97.23,283.42,97.7,202.0,96.06,189.83,95.5,240.3,-16.18,8.13,6.17,44.09,151.04,95.25,72790073857.72864,253898194.0,0.2031,-19.58,12897950,0.71,263.09,-8.66,264.06,-9.0,249.25,-3.59,208.21,15.41,11.12,22.08,18563705,18242598,17458219,6.839
93,AMPG,Technology,Communication Equipment,NASDAQ,249.45,97.45,156.98,97.7,274.9,98.04,147.38,91.06,76.04,23.77,106.85,74.54,6.55,-27.14,-24.45,38.48,214.9,60.15,86.81,227795797.21040916,25338799.0,0.1872,-35.21,3229486,0.43,7.36,-11.01,8.02,-18.33,6.93,-5.48,4.53,44.59,20.6,28.91,4897648,7469662,4740695,0.486
94,RILYP,Financial Services,Financial Conglomerates,NASDAQ,249.44,97.44,91.16,22.31,302.91,98.29,281.78,97.67,307.76,98.21,111.97,78.83,13.73,-16.53,-14.72,-18.27,13.94,137.01,94.74,,,0.68,-21.63,32049,2.03,15.19,-9.61,15.76,-12.88,16.31,-15.82,14.99,-8.41,4.66,32.84,19184,15808,17002,1.134
95,DELL,Technology,Computer Hardware,NYSE,247.93,97.42,143.25,96.7,258.79,97.81,208.07,95.77,135.65,86.08,100.78,68.54,399.49,-2.44,2.05,26.0,126.04,233.01,96.99,264595324266.0,646142428.0,0.062800005,-14.91,10767471,0.98,417.9,-4.41,412.7,-3.2,407.03,-1.85,305.87,30.61,7.67,46.85,8578147,10945419,9150627,0.875
96,AMBQ,Technology,Semiconductors,NYSE,247.2,97.4,143.89,96.76,242.41,97.49,227.03,96.39,76.23,23.96,78.28,27.01,80.15,-11.42,-3.89,-3.4,153.64,119.05,93.96,1934078293.6769867,21375754.0,0.0575,-12.51,669424,0.82,82.62,-2.99,83.5,-4.01,81.61,-1.79,64.23,24.79,8.92,19.86,952462,817984,739454,0.593
97,NBTX,Healthcare,Biotechnology,NASDAQ,246.83,97.39,93.96,27.77,249.93,97.69,328.36,98.24,388.18,98.65,374.43,98.53,35.99,-0.77,1.87,-10.94,8.4,293.68,97.74,1842000445.1978874,50785785.0,0.00090000004,-37.01,111952,1.56,35.32,1.9,35.76,0.64,36.18,-0.53,38.3,-6.03,7.83,47.18,86985,71865,80803,
98,VIAV,Technology,Communication Equipment,NASDAQ,246.73,97.37,99.84,48.24,271.38,97.94,269.66,97.44,245.56,97.47,145.3,90.71,47.63,0.98,-5.2,-1.77,21.32,307.44,97.84,11636161517.29509,246685647.0,0.0713,-21.18,21920780,2.61,50.08,-4.89,50.39,-5.48,49.85,-4.45,49.62,-4.01,9.31,38.8,12036148,8404879,7746547,0.428
99,TE,Industrials,Electrical Equipment & Parts,NYSE,245.19,97.35,107.6,72.19,247.48,97.62,393.04,98.68,202.43,96.11,390.94,98.61,8.21,-12.19,-3.07,-24.12,53.75,323.2,97.93,2611187509.533577,279271380.0,0.20040001,-34.27,18030266,0.39,8.98,-8.57,8.93,-8.06,9.5,-13.58,7.55,8.74,13.6,8.06,34976316,45743738,33809027,2.323
100,VSXY,Consumer Cyclical,Apparel Retail,NYSE,245.0,97.33,152.76,97.45,205.68,96.19,153.61,91.92,161.56,92.41,198.52,96.09,88.5,7.95,12.34,48.49,78.57,246.52,97.3,6516731472.448425,79491720.0,0.22459999,5.46,2865705,1.05,82.29,7.55,80.9,9.39,75.66,16.97,61.1,44.84,4.6,149.94,1821170,2731196,2361484,0.153
101,ELA,Consumer Cyclical,Luxury Goods,NYSE ARCA,244.79,97.32,115.27,86.14,260.88,97.82,255.07,97.05,198.99,95.92,153.67,92.14,27.79,1.13,3.85,1.02,58.98,267.59,97.49,713476308.5948639,25963476.0,0.026199998,-3.84,206066,1.89,27.01,2.89,26.91,3.27,25.89,7.34,23.02,20.72,6.01,143.64,109356,109312,112621,1.039
102,TWST,Healthcare,Diagnostics & Research,NASDAQ,244.22,97.3,162.11,97.92,187.83,95.43,174.59,94.0,139.67,87.41,81.09,30.41,99.84,14.02,34.83,44.63,73.27,297.93,97.75,5452476101.810425,62271314.0,0.3069,12.86,4104153,2.02,91.6,9.0,87.03,14.72,78.17,27.72,66.38,50.41,6.21,81.47,2711375,2036351,1804191,0.193
103,APPS,Technology,Software - Application,NASDAQ,243.91,97.28,201.9,98.68,209.41,96.38,168.06,93.5,61.46,14.32,124.4,85.53,11.07,28.57,9.17,31.63,226.55,142.23,94.9,1038899597.7639971,120661979.0,0.098000005,2.5,9067922,1.02,9.98,10.92,9.61,15.19,9.41,17.64,6.29,75.99,8.65,122.19,5776012,8846937,6114110,0.196
104,MAAS,Financial Services,Asset Management,NASDAQ,243.51,97.27,130.4,94.32,279.33,98.13,234.48,96.66,123.94,81.47,116.83,81.98,12.77,-32.43,-0.55,8.4,62.06,227.44,96.92,8357118255.523403,442175578.0,0.00090000004,-38.87,136167,1.44,17.51,-27.07,17.03,-25.01,14.04,-9.05,11.61,9.99,23.36,12.74,209826,94598,254171,
105,BDSX,Healthcare,Diagnostics & Research,NASDAQ,243.23,97.25,156.18,97.65,133.28,88.28,140.96,89.61,193.86,95.6,63.96,15.7,23.34,38.85,57.7,45.97,84.36,151.51,95.28,174081143.75940132,10355809.0,0.018,15.49,154093,2.39,19.71,18.42,17.66,32.16,16.56,40.94,14.68,58.99,7.06,157.29,104719,64563,72963,0.423
106,ASTC,Technology,Scientific & Technical Instruments,NASDAQ,243.01,97.23,179.94,98.36,703.31,98.98,711.3,98.98,108.79,69.31,53.61,11.27,9.31,-31.79,-64.87,-68.37,200.32,83.27,90.79,24560430.663621902,1799299.0,0.5832,-86.48,87333,0.01,10.51,-11.42,13.28,-29.89,24.31,-61.7,12.11,-23.12,45.28,3.32,317323,8654574,5227956,-0.358
107,INBX,Healthcare,Biotechnology,NASDAQ,242.86,97.22,102.36,57.36,237.24,97.35,274.07,97.54,256.13,97.57,334.65,98.43,94.81,1.89,1.36,-8.82,13.42,220.47,96.87,1365153902.0729065,14671186.0,0.28959998,-38.95,548297,1.58,94.29,0.55,93.75,1.13,93.96,0.9,106.06,-10.61,6.76,59.48,344389,347316,492391,
108,WULF,Financial Services,Capital Markets,NASDAQ,242.7,97.2,114.41,85.02,232.09,97.22,258.47,97.12,242.04,97.39,210.92,96.63,25.83,-10.87,1.89,-2.16,31.32,150.78,95.21,14360535825.263157,495532645.0,0.2585,-12.94,66263597,2.38,27.19,-5.0,27.5,-6.07,26.44,-2.31,23.96,7.8,8.83,61.15,29776129,27835439,29409667,-0.011
109,PVLA,Healthcare,Biotechnology,NASDAQ,242.51,97.18,129.13,93.92,155.77,92.94,169.68,93.65,282.06,97.92,347.76,98.46,148.21,31.04,39.32,27.92,15.22,161.35,95.57,1622175634.514557,14342844.0,0.1672,-1.96,1173443,4.15,130.35,13.7,121.29,22.19,115.32,28.52,119.32,24.21,5.38,173.01,361414,282884,260004,
110,CIFR,Technology,Information Technology Services,NASDAQ,242.41,97.17,125.22,92.33,215.56,96.58,265.49,97.27,215.09,96.66,276.0,97.99,25.94,-11.1,14.63,5.49,44.11,181.34,96.23,11936055693.291908,409049197.0,0.1567,-13.56,44814370,1.8,26.72,-2.92,26.59,-2.44,25.22,2.85,22.07,17.54,10.24,80.56,25844277,24842299,25759313,-0.288
111,PIII,Healthcare,Medical Care Facilities,NASDAQ,242.12,97.15,189.25,98.5,262.92,97.87,390.64,98.66,57.55,12.23,36.83,5.8,11.31,5.21,-16.56,-31.33,363.52,28.67,74.41,35752973.5,3325858.0,0.0544,-33.04,29637,0.01,11.29,0.18,11.37,-0.53,12.03,-5.99,8.26,36.92,11.08,59.84,33953,2641777,1591302,0.035
112,CIEN,Technology,Communication Equipment,NYSE,241.92,97.13,99.42,46.31,249.25,97.67,331.02,98.33,335.93,98.39,242.08,97.52,479.5,11.98,7.7,-15.9,0.79,292.42,97.72,60615792431.634094,141552922.0,0.050100002,-24.79,8730826,2.53,469.58,2.11,455.25,5.33,491.89,-2.52,520.03,-7.79,6.83,65.78,4078082,3453407,2889460,0.395
113,ASX,Technology,Semiconductors,NYSE,241.65,97.12,122.7,91.2,223.67,96.85,251.83,97.01,183.91,94.95,152.58,91.82,40.21,-0.86,9.27,-0.96,47.67,259.34,97.39,88986444214.76604,2193945789.0,0.0056,-2.17,14010423,1.19,41.36,-2.78,39.82,0.98,38.51,4.41,35.03,14.79,6.53,32.74,13073682,11765890,10252606,0.172
114,RFIL,Industrials,Electrical Equipment & Parts,NASDAQ,241.51,97.1,130.64,94.36,233.89,97.27,224.49,96.34,165.99,93.13,88.54,41.67,21.43,20.33,15.4,15.71,64.85,206.58,96.64,193261023.85479927,10851265.0,0.016,7.15,1099841,3.19,20.87,2.68,19.23,11.44,18.36,16.72,16.87,27.03,10.46,47.08,575184,344961,304964,0.094
115,OSS,Technology,Computer Hardware,NASDAQ,238.55,97.08,113.92,84.45,230.32,97.15,302.62,97.97,170.64,93.87,165.16,93.57,16.24,-11.93,-3.56,-9.32,65.21,190.52,96.4,456740686.7080822,24769017.0,0.1509,-22.22,3785536,2.57,16.75,-3.04,17.23,-5.75,17.47,-7.04,14.94,8.7,9.4,47.55,1452233,1470767,1822120,0.55
116,ANAB,Healthcare,Biotechnology,NASDAQ,238.1,97.07,116.07,87.04,198.31,95.94,231.72,96.59,186.45,95.13,187.74,95.43,63.15,9.81,16.43,10.75,39.53,328.04,97.96,1673592825.1751022,29100902.0,0.23889999,-12.73,1360857,2.48,60.15,4.99,58.82,7.36,55.61,13.56,58.6,7.76,4.98,144.12,588305,549788,660083,-0.08
117,IMMX,Healthcare,Biotechnology,NASDAQ,237.94,97.05,112.42,82.3,172.47,94.27,228.91,96.46,339.82,98.41,235.83,97.42,9.98,14.45,23.21,12.9,-0.6,337.72,98.05,620776391.7297678,71189951.0,0.0685,-14.04,5674467,3.01,9.81,1.73,9.26,7.78,8.81,13.28,9.24,8.01,7.5,50.74,2604726,1883002,1425791,
118,PRLD,Healthcare,Biotechnology,NASDAQ,237.66,97.03,107.94,73.02,213.38,96.53,222.31,96.26,264.0,97.67,233.07,97.33,4.38,1.39,6.57,11.45,-20.65,268.07,97.51,344067739.91202307,79645307.0,0.0673,-20.94,3693041,8.11,4.29,2.1,4.33,1.15,4.09,7.09,4.35,0.69,7.53,106.06,753804,455568,505046,
119,HYMC,Basic Materials,Gold,NASDAQ,236.89,97.01,77.52,7.11,239.72,97.42,408.65,98.76,600.82,98.88,634.1,98.92,23.74,-8.73,-5.76,-28.43,-41.14,315.76,97.89,2376289252.920782,91360601.0,0.16790001,-59.58,8420540,3.41,23.1,2.77,24.73,-4.0,27.07,-12.3,33.31,-28.73,9.01,80.89,3008144,2472524,2329184,
120,PSIG,Industrials,Integrated Freight & Logistics,NASDAQ,236.78,97.0,147.01,97.01,202.41,96.09,163.62,93.18,153.99,90.98,109.12,76.75,1.45,-0.77,16.0,45.36,66.91,192.93,96.45,179752120.2277336,15376572.0,0.0218,-87.92,16017652,1.13,1.47,-1.36,1.43,1.4,1.27,14.17,1.03,40.78,57.78,46.5,19682405,14193361,10023297,-0.373
121,COHU,Technology,Semiconductor Equipment & Materials,NASDAQ,236.01,96.98,133.61,95.23,218.63,96.73,199.5,95.37,151.0,90.4,113.89,80.18,64.08,-7.67,9.41,18.56,64.52,210.77,96.68,3273969153.783867,47175347.0,0.1849,-9.07,2156955,1.33,65.91,-2.78,65.22,-1.75,59.69,7.35,52.1,22.99,7.53,43.11,1508745,1620305,1598455,0.293
122,MRAM,Technology,Semiconductors,NASDAQ,235.15,96.96,107.51,71.93,274.7,98.02,350.8,98.53,115.0,75.15,123.73,85.34,21.75,-19.77,-10.12,-30.42,84.17,222.22,96.89,635663826.7812653,23447577.0,0.1116,-57.77,4056493,1.15,22.61,-3.8,24.43,-10.97,25.59,-15.01,24.8,-12.3,12.48,35.01,2502809,3528243,4167743,0.132
123,IPSC,Healthcare,Biotechnology,NASDAQ,234.97,96.95,102.93,59.06,241.3,97.47,265.75,97.28,351.16,98.48,157.36,92.69,2.32,1.31,3.57,-2.73,-10.42,361.23,98.27,413012505.73001003,180354809.0,0.0696,-23.68,16994218,11.47,2.32,0.0,2.29,1.31,2.25,3.11,2.28,1.75,7.36,26.35,2544781,1481220,1197812,
124,STTK,Healthcare,Biotechnology,NASDAQ,234.77,96.93,120.61,89.82,152.51,92.44,305.32,97.99,408.57,98.7,277.54,98.01,6.44,30.1,54.07,7.87,-10.18,220.4,96.85,472765398.5332632,95508165.0,0.015700001,-22.69,12283806,9.14,5.8,11.03,5.26,22.43,5.03,28.03,6.09,5.75,9.78,109.57,2100970,1343926,1025234,
125,ALTO,Basic Materials,Specialty Chemicals,NASDAQ,234.0,96.91,100.9,52.2,253.01,97.72,293.32,97.87,317.03,98.24,200.12,96.17,5.19,3.39,-8.14,-0.38,5.92,347.41,98.15,388979964.5020709,77486049.0,0.0309,-13.5,9502831,3.78,5.11,1.57,5.16,0.58,5.35,-2.99,5.16,0.58,7.09,73.4,3010383,2516524,2297296,-0.008
126,WYFI,Technology,Information Technology Services,NASDAQ,233.59,96.9,175.27,98.24,124.99,85.78,163.86,93.23,67.18,17.88,74.61,23.37,38.27,-0.57,55.89,18.92,139.34,108.1,93.22,1486261238.6526794,38614216.0,0.2989,-6.09,2189258,0.95,40.67,-5.9,36.57,4.65,31.53,21.38,25.75,48.62,14.04,81.9,3494215,2306485,1912045,0.306
127,TER,Technology,Semiconductor Equipment & Materials,NASDAQ,233.14,96.88,120.75,89.9,215.4,96.54,219.36,96.07,234.6,97.23,170.45,94.05,436.86,-0.24,14.54,14.17,19.75,280.24,97.65,68552945685.04657,156542162.0,0.0508,-0.88,11458613,2.45,442.63,-1.3,430.46,1.49,403.38,8.3,379.76,15.04,7.79,40.5,6710911,4686000,4430162,0.87
128,KLIC,Technology,Semiconductor Equipment & Materials,NASDAQ,233.06,96.86,129.54,94.05,210.04,96.44,198.91,95.32,163.47,92.73,115.61,81.29,125.22,2.75,12.18,19.75,57.12,234.64,97.01,6377807863.72654,52332877.0,0.0398,0.06,3483897,3.13,126.26,-0.82,121.47,3.09,112.58,11.23,101.5,23.37,6.96,19.73,1693439,1113243,1005333,0.498
129,CELC,Healthcare,Biotechnology,NASDAQ,230.4,96.85,91.73,23.48,196.45,95.82,323.0,98.18,488.93,98.78,543.99,98.87,99.95,13.89,11.69,-23.65,-19.05,64.47,87.67,4279729539.0560303,48766288.0,0.2959,-33.82,2373581,1.44,94.48,5.79,91.23,9.56,96.09,4.02,115.36,-13.36,5.49,90.2,1332198,1647562,1446139,
130,IBRX,Healthcare,Biotechnology,NASDAQ,230.17,96.83,113.79,84.26,173.23,94.39,201.99,95.52,320.39,98.29,67.68,17.86,8.71,18.34,20.97,12.82,11.95,238.91,97.11,7708525410.556843,1047353977.0,0.3402,-29.93,36516565,2.56,7.77,12.1,7.41,17.54,7.33,18.83,7.58,14.91,5.77,206.85,14097936,14251545,13812409,1.676
131,QTEX,Technology,Computer Hardware,NASDAQ,230.02,96.81,197.22,98.61,175.61,94.54,394.05,98.7,49.71,9.05,80.22,29.24,1.61,-19.9,5.92,-46.33,216.93,28.8,74.53,105727716.03835917,52600854.0,0.19790001,-58.18,2878081,0.05,1.77,-9.04,1.83,-12.02,1.96,-17.86,1.15,40.0,23.07,37.69,23911608,59091029,35600077,
132,BUUU,Industrials,Specialty Business Services,NASDAQ,229.32,96.8,124.02,91.83,202.37,96.07,195.46,95.16,280.89,97.87,129.81,87.33,21.01,12.96,24.76,24.78,37.5,242.74,97.2,310527006.3686371,16695000.0,0.0017,-19.19,30000,1.01,21.26,-1.18,19.77,6.27,18.44,13.94,17.75,18.37,9.62,-0.0,49130,29646,27356,0.123
133,MGNX,Healthcare,Biotechnology,NASDAQ,227.74,96.78,126.24,92.91,181.39,95.1,217.21,95.97,195.28,95.72,87.0,38.97,4.81,16.46,19.95,14.25,36.65,178.03,96.11,262515705.26422215,63563123.0,0.081199996,3.66,7007856,5.78,4.7,2.34,4.36,10.32,4.2,14.52,3.83,25.59,6.54,81.04,1691015,1212411,1172491,0.575
134,MKSI,Technology,Scientific & Technical Instruments,NASDAQ,227.71,96.76,125.95,92.74,210.91,96.51,201.44,95.47,193.13,95.53,148.84,91.19,388.61,-4.37,12.54,20.25,44.57,260.03,97.41,27447907371.924683,67544129.0,0.074499995,-4.96,1891265,1.52,398.05,-2.37,386.52,0.54,353.45,9.95,319.65,21.57,6.78,13.69,1560896,1243115,1286887,0.152
135,MBX,Healthcare,Biotechnology,NASDAQ,227.68,96.75,151.66,97.4,195.4,95.77,133.42,87.75,200.34,96.01,222.25,97.05,52.31,21.57,40.43,63.98,58.71,358.06,98.22,2048121915.977539,47597536.0,0.1418,14.09,2064265,2.42,48.28,8.35,44.06,18.72,37.32,40.17,34.71,50.71,7.31,68.48,1162436,852792,767961,
