Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
4695,CBAT,Industrials,Electrical Equipment & Parts,NASDAQ,67.79,19.95,82.65,18.14,83.34,32.43,84.98,34.57,104.89,65.07,91.38,49.58,0.73,69143749.54382229,88645836.0,0.0015,-41.6,58100,0.68,0.78,-6.41,0.79,-7.59,0.84,-13.1,3.62,113.51,91750,85656,95002,1.318
4696,CNVS,Communication Services,Entertainment,NASDAQ,67.78,19.93,91.8,41.03,85.3,34.94,75.48,25.02,86.33,33.59,53.66,10.1,2.45,54088958.82766533,21294866.0,0.026500002,-66.85,114100,0.84,2.56,-4.3,2.52,-2.78,2.48,-1.21,5.71,7.14,130900,135703,137532,-0.6
4697,CMTG,Real Estate,REIT - Mortgage,NYSE,67.78,19.93,78.12,11.31,84.7,34.23,80.52,29.41,73.03,22.58,83.95,36.67,2.11,295861577.3304663,140218764.0,0.0307,-47.12,407500,1.04,2.27,-7.05,2.46,-14.23,2.41,-12.45,7.15,43.09,537400,391503,442866,
4698,GBFH,Financial Services,Banks - Regional,NASDAQ,67.77,19.9,90.04,35.03,68.51,18.22,71.82,22.1,77.92,25.88,75.69,26.09,27.38,385924288.94400024,14470352.0,0.061,-37.77,44500,0.8,28.02,-2.28,28.59,-4.23,27.85,-1.69,5.52,3.97,47240,55850,62586,0.043
4699,SFIX,Consumer Cyclical,Apparel Retail,NASDAQ,67.74,19.88,81.26,15.43,77.3,25.84,80.22,29.13,65.64,17.97,73.98,23.9,3.06,417758903.38811874,136522520.0,0.1598,-48.48,2459700,1.55,3.27,-6.42,3.53,-13.31,3.43,-10.79,6.18,34.92,1643920,1589313,2004780,0.094
4700,SID,Basic Materials,Steel,NYSE,67.74,19.88,82.56,18.01,67.98,17.83,69.93,20.5,103.18,62.73,89.22,45.03,1.18,1675496288.2584302,1329758969.0,0.009,-46.36,3256800,0.96,1.32,-10.61,1.3,-9.23,1.28,-7.81,5.51,0.0,3356640,3406176,4974596,-0.028
4701,LSH,Industrials,Integrated Freight & Logistics,NASDAQ,67.68,19.85,84.76,21.91,63.5,14.78,66.09,17.64,62.22,15.64,67.78,18.25,0.59,20312258.907101333,34427559.0,0.0028,-64.88,61700,1.43,0.6,-1.67,0.61,-3.28,0.72,-18.06,14.27,60.56,38230,43063,55398,0.95
4702,SES,Consumer Cyclical,Auto Parts,NYSE,67.65,19.84,88.32,30.57,63.54,14.84,71.65,21.91,121.65,80.34,253.49,97.72,1.02,417290199.5591197,369283364.0,0.053600002,-72.65,28622400,2.6,1.02,0.0,1.06,-3.77,1.07,-4.67,8.34,69.35,13914170,11013576,9005604,0.158
4703,SDGR,Healthcare,Health Information Services,NASDAQ,67.64,19.8,92.75,45.21,65.64,16.37,57.05,12.43,53.72,11.64,75.59,25.97,11.99,892912637.5481529,74720724.0,0.24790001,-56.61,937600,0.62,12.62,-4.99,12.4,-3.31,12.1,-0.91,5.35,37.38,1408320,1520416,1315928,-0.016
4704,NVR,Consumer Cyclical,Residential Construction,NYSE,67.64,19.8,83.71,19.92,70.06,19.42,80.45,29.35,92.77,43.64,84.92,38.18,5773.52,15017835273.363281,2699292.0,0.060399998,-33.01,31900,1.41,5824.37,-0.87,6119.04,-5.65,6418.37,-10.05,3.12,107.76,22800,22643,24124,-0.214
4705,XZO,Financial Services,Insurance - Diversified,NYSE,67.64,19.8,79.61,13.08,77.85,26.5,69.58,20.24,81.32,28.64,74.29,24.38,13.69,1232853948.9508915,90918430.0,0.0335,-44.35,239100,1.21,14.07,-2.7,15.36,-10.87,15.3,-10.52,7.28,39.14,307510,198393,218998,0.099
4706,VRDN,Healthcare,Biotechnology,NASDAQ,67.63,19.76,85.81,24.23,80.62,29.07,60.51,14.25,130.06,84.6,173.28,94.25,15.97,1733717095.3440857,103074740.0,0.1162,-53.43,1796000,0.59,16.86,-5.28,15.49,3.1,19.13,-16.52,7.42,16.04,3863470,3025040,3118096,0.958
4707,KNSL,Financial Services,Insurance - Property & Casualty,NYSE,67.63,19.76,88.93,31.94,64.45,15.41,72.6,22.67,82.42,29.81,75.75,26.2,313.61,7179225123.579987,23062819.0,0.103999995,-38.84,388700,1.22,307.42,2.01,319.42,-1.82,335.7,-6.58,3.82,19.46,372930,318093,293410,0.102
4708,XRAY,Healthcare,Medical Instruments & Supplies,NASDAQ,67.61,19.74,78.12,11.31,78.28,26.96,82.88,32.0,90.64,38.63,61.38,14.36,9.74,2017289636.675148,200326683.0,0.1193,-43.01,9690200,2.09,10.55,-7.68,11.2,-13.04,11.56,-15.74,4.99,67.84,6529320,4646453,4420510,0.001
4709,DFIN,Technology,Software - Application,NYSE,67.59,19.72,77.72,10.81,77.34,25.91,90.82,46.1,86.56,33.86,76.08,26.54,38.32,963070537.1899605,24982375.0,0.058000002,-42.16,330900,1.2,40.61,-5.64,45.75,-16.24,47.2,-18.81,6.09,1.29,347030,276603,262016,0.022
4710,WIT,Technology,Information Technology Services,NYSE,67.57,19.7,86.48,25.89,66.63,16.97,70.7,21.05,69.74,20.31,82.44,34.32,1.93,19816854712.77932,10485108393.0,0.0296,-38.34,9090700,0.78,1.91,1.05,1.98,-2.53,2.11,-8.53,2.78,0.0,13979340,11665120,13150750,0.077
4711,SLVM,Basic Materials,Paper & Paper Products,NYSE,67.56,19.68,77.77,10.9,82.08,30.98,77.11,26.35,86.13,33.42,74.78,24.95,35.81,1486528841.6967468,39736136.0,0.0619,-37.88,397700,1.17,39.8,-10.03,41.31,-13.31,41.25,-13.19,5.65,5.44,372960,340453,360946,-0.08
4712,SKYW,Industrials,Airlines,NASDAQ,67.56,19.68,81.79,16.56,72.41,21.64,84.36,33.73,93.7,46.2,79.19,29.97,78.4,3222397831.25,39660281.0,0.043,-36.74,381000,0.96,84.49,-7.21,85.09,-7.86,89.47,-12.37,3.73,12.32,358660,396033,404056,0.068
4713,VRSK,Industrials,Consulting Services,NASDAQ,67.55,19.64,89.83,34.45,71.85,21.12,66.13,17.72,63.96,16.78,70.61,20.92,170.71,21297600491.846924,131021840.0,0.0583,-47.14,1909500,0.93,167.55,1.89,174.08,-1.94,181.91,-6.16,4.24,13.68,1870620,2054736,1886886,0.039
4714,HURN,Industrials,Consulting Services,NASDAQ,67.55,19.64,78.25,11.47,76.59,25.19,74.71,24.41,79.17,26.77,107.33,76.92,108.04,1710023777.3420334,16211829.0,0.0399,-42.16,239700,0.92,111.91,-3.46,120.69,-10.48,124.82,-13.44,6.46,24.78,340930,260693,253162,0.121
4715,ENVX,Industrials,Electrical Equipment & Parts,NASDAQ,67.53,19.62,82.72,18.26,78.87,27.47,66.76,18.27,64.0,16.83,72.35,22.36,5.53,1332917547.5266266,218153440.0,0.2724,-66.46,6764500,1.05,6.5,-14.92,6.58,-15.96,5.92,-6.59,10.04,25.21,8902360,6426216,6133916,0.491
4716,RDHL,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,67.5,19.59,96.9,68.07,71.67,20.83,42.36,6.87,60.07,14.41,46.26,7.34,0.93,5346997.65147686,5191260.0,0.0037,-71.9,48900,0.58,1.0,-7.0,1.0,-7.0,0.9,3.33,7.14,45.21,132960,83603,59996,
4717,CMRC,Technology,Software - Application,NASDAQ,67.5,19.59,92.58,44.43,71.07,20.2,65.89,17.53,50.86,10.34,74.14,24.11,2.91,224433306.04069424,82512244.0,0.0842,-47.52,1216900,1.44,2.91,0.0,2.95,-1.36,2.81,3.56,9.91,55.46,1279550,843680,733942,0.054
4718,MKTX,Financial Services,Capital Markets,NASDAQ,67.49,19.55,82.85,18.48,75.26,23.95,78.73,27.82,91.57,40.21,72.43,22.42,141.87,4920437159.392197,35539453.0,0.0863,-37.82,614800,1.22,143.68,-1.26,151.73,-6.5,163.79,-13.38,3.56,28.68,641480,503983,490460,0.119
4719,FICO,Technology,Software - Application,NYSE,67.49,19.55,101.07,78.62,61.85,13.84,57.51,12.73,71.06,21.16,95.12,60.53,1186.15,25477296629.88208,23190906.0,0.08,-46.51,506300,1.22,1110.75,6.79,1064.45,11.43,1075.27,10.31,4.33,29.37,362910,415610,409620,0.387
4720,NAVI,Financial Services,Credit Services,NASDAQ,67.49,19.55,88.81,31.69,70.04,19.38,66.94,18.47,66.26,18.27,79.43,30.24,8.25,765073886.6487055,93989417.0,0.2202,-48.66,700100,0.7,8.35,-1.2,8.71,-5.28,8.45,-2.37,3.55,27.31,918610,999480,987714,-0.008
4721,LGO,Basic Materials,Other Industrial Metals & Mining,NASDAQ,67.47,19.52,71.67,6.28,78.85,27.45,73.83,23.63,108.69,69.88,51.33,9.24,0.95,102350228.64357638,101336861.0,3.04,-64.81,866500,0.78,1.09,-12.84,1.15,-17.39,1.21,-21.49,7.07,29.79,1155600,1110466,1233088,-0.025
4722,APPF,Technology,Software - Application,NASDAQ,67.45,19.49,91.11,38.24,68.97,18.46,61.85,14.99,65.99,18.1,86.44,40.41,159.82,5363889348.194321,35358533.0,0.10479999,-50.98,386900,1.13,158.91,0.57,162.75,-1.8,161.62,-1.11,4.9,5.37,305920,341506,349548,0.204
4723,NOMD,Consumer Defensive,Packaged Foods,NYSE,67.45,19.49,100.05,76.11,59.83,12.71,63.4,15.97,81.62,28.91,66.58,17.23,10.3,1369953482.8630495,139791169.0,0.0143,-43.81,1937500,1.25,9.69,6.3,9.54,7.97,9.57,7.63,4.21,9.23,2335450,1553430,1525618,-0.059
4724,RKT,Financial Services,Mortgage Finance,NYSE,67.42,19.47,78.09,11.24,74.56,23.42,85.26,34.97,104.25,64.15,114.38,81.82,12.67,37772887868.04178,2829429722.0,0.08229999,-47.99,37379600,1.49,14.13,-10.33,14.57,-13.04,14.7,-13.81,6.54,35.0,28222220,25105440,24679126,1.671
4725,XPEV,Consumer Cyclical,Auto Manufacturers,NYSE,67.41,19.45,84.49,21.38,73.91,22.82,77.29,26.46,78.25,26.12,101.6,71.28,14.94,14928825668.423014,955750690.0,0.0643,-47.09,4592000,0.71,15.78,-5.32,16.05,-6.92,17.29,-13.59,3.97,32.02,6905120,6430226,6630374,0.382
4726,NXXT,Utilities,Utilities - Renewable,NASDAQ,67.34,19.43,195.19,98.58,22.2,2.37,19.62,2.05,30.67,3.94,44.24,6.79,0.82,43888114.10685253,156743264.0,0.1958,-75.23,394327600,16.07,0.38,115.79,0.38,115.79,0.41,100.0,11.59,452.63,65357840,24535936,15450702,0.294
4727,SKY,Consumer Cyclical,Residential Construction,NYSE,67.32,19.42,78.97,12.4,84.2,33.58,89.53,41.86,104.37,64.29,91.95,50.95,65.23,3702287061.613617,55858285.0,0.0645,-34.22,633500,1.1,69.45,-6.08,74.07,-11.93,75.47,-13.57,4.61,45.21,759470,574576,573784,0.018
4728,BBW,Consumer Cyclical,Specialty Retail,NYSE,67.28,19.4,89.85,34.55,65.5,16.21,68.11,19.23,99.92,57.91,95.63,61.87,37.48,444342514.4407425,12580479.0,0.2384,-50.59,503800,1.47,36.58,2.46,37.13,0.94,38.24,-1.99,4.35,196.41,338690,342990,427486,0.027
4729,CAG,Consumer Defensive,Packaged Foods,NYSE,67.24,19.38,88.3,30.52,66.25,16.7,70.64,21.02,89.09,36.62,74.38,24.51,13.93,6425411151.087433,478437156.0,0.1243,-40.39,14916600,1.06,13.94,-0.07,13.98,-0.36,14.66,-4.98,3.2,51.52,13818860,14123146,15639252,-0.019
4730,CNTY,Consumer Cyclical,Resorts & Casinos,NASDAQ,67.23,19.37,84.08,20.72,74.09,22.9,75.48,25.02,75.87,24.49,47.85,7.95,1.29,38877161.14566612,28171856.0,0.0031,-54.74,316600,5.07,1.39,-7.19,1.41,-8.51,1.42,-9.15,7.64,60.87,110690,62440,72160,0.052
4731,G,Technology,Information Technology Services,NYSE,67.22,19.35,83.46,19.47,74.31,23.15,74.25,24.0,75.21,24.0,86.92,41.25,31.67,4924163986.176796,169506510.0,0.0888,-34.89,3402700,1.05,31.38,0.92,33.09,-4.29,35.54,-10.89,4.98,20.27,4158470,3246656,2801576,0.067
4732,GITS,Communication Services,Internet Content & Information,NASDAQ,67.19,19.33,71.8,6.35,61.8,13.76,87.8,38.37,137.01,87.03,157.88,93.01,1.4,4996922.932559967,3674208.0,0.0054,-80.25,30700,1.05,1.44,-2.78,1.48,-5.41,2.03,-31.03,11.69,12.22,18760,29326,35404,
4733,RWAY,Financial Services,Asset Management,NASDAQ,67.17,19.32,90.12,35.34,69.26,18.68,65.64,17.26,78.02,25.97,80.46,31.52,6.29,282389234.9497347,42464546.0,0.08979999,-44.85,741400,0.9,6.31,-0.32,6.3,-0.16,6.42,-2.02,3.33,33.38,1000050,825010,722888,-0.168
4734,BRSL,Consumer Cyclical,Gambling,NYSE,67.13,19.3,79.48,12.94,76.71,25.33,83.94,33.24,81.73,29.03,96.97,64.42,10.61,1979991890.0995064,184528609.0,0.03,-42.86,2069200,1.41,11.7,-9.32,12.29,-13.67,12.54,-15.39,4.4,8.56,2107790,1471263,1317172,0.007
4735,AMC,Communication Services,Entertainment,NYSE,67.12,19.28,87.9,29.47,69.86,19.19,67.05,18.55,39.89,6.79,60.98,14.11,1.36,965339781.302974,754171721.0,0.175,-66.67,21833500,0.71,1.41,-3.55,1.51,-9.93,1.34,1.49,8.93,8.24,24101980,30743376,29624302,0.212
4736,NRG,Utilities,Utilities - Independent Power Producers,NYSE,67.07,19.26,74.26,7.82,95.61,57.53,97.85,59.99,114.03,74.72,119.5,84.25,123.71,26966180215.596313,210986470.0,0.0297,-34.88,3148200,1.12,134.81,-8.23,144.92,-14.64,150.83,-17.98,4.65,43.31,3310320,2816310,2657308,0.195
4737,LICN,Industrials,Specialty Business Services,NASDAQ,67.06,19.25,63.62,3.05,111.27,76.3,162.87,93.27,63.01,16.12,37.26,4.6,2.83,116372719.74596977,16436825.0,0.00029999999,-70.19,2166700,15.7,6.49,-56.39,5.73,-50.61,4.91,-42.36,48.53,8.74,337860,138043,108590,-0.561
4738,GIB,Technology,Information Technology Services,NYSE,67.04,19.23,86.65,26.16,66.01,16.62,73.41,23.36,67.42,18.96,76.78,27.43,64.69,13216499104.659851,209420044.0,7.07,-41.23,543400,0.99,64.79,-0.15,67.78,-4.56,70.64,-8.42,3.45,7.17,507430,548933,488140,0.033
4739,MGX,Healthcare,Biotechnology,NASDAQ,67.0,19.21,83.07,18.96,71.92,21.2,68.03,19.17,73.55,22.89,77.9,28.54,1.25,49317381.825829506,37646858.0,0.0586,-68.35,120800,0.7,1.35,-7.41,1.39,-10.07,1.42,-11.97,4.81,16.63,203640,173153,204818,-0.698
4740,SLNG,Energy,Oil & Gas Integrated,NASDAQ,66.99,19.2,90.04,35.03,67.91,17.79,66.23,17.86,100.79,59.31,89.24,45.06,3.79,73455389.83674073,18596301.0,0.002,-40.41,28900,1.12,3.95,-4.05,3.95,-4.05,3.9,-2.82,8.5,43.46,25660,25786,48926,-0.233
4741,SGI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,66.96,19.18,74.61,8.13,83.86,33.2,92.82,50.34,106.43,66.93,116.72,82.99,61.49,13184150376.510864,210340624.0,0.077800006,-37.61,4214500,1.32,66.56,-7.62,72.24,-14.88,74.72,-17.71,4.92,16.21,3694260,3180846,3010210,0.123
4742,SPOT,Communication Services,Internet Content & Information,NYSE,66.88,19.16,90.82,37.21,68.45,18.2,81.03,30.08,68.6,19.79,87.05,41.48,441.59,89843629955.3421,205620061.0,0.045100003,-43.75,1890100,0.87,430.97,2.46,452.78,-2.47,479.73,-7.95,3.63,40.88,2028000,2166410,1932428,0.082
4743,ALG,Industrials,Farm & Heavy Construction Machinery,NYSE,66.85,19.15,81.87,16.66,76.19,24.77,80.56,29.49,106.16,66.65,72.1,22.08,149.96,1792031925.5987701,12168343.0,0.052199997,-35.72,215600,1.1,155.93,-3.83,163.44,-8.25,167.03,-10.22,4.68,55.87,236730,195543,183726,0.067
4744,ORIO,Technology,Software - Infrastructure,NASDAQ,66.81,19.13,86.31,25.34,71.81,21.07,77.39,26.59,75.57,24.28,72.66,22.74,0.95,22498056.90260887,23707120.0,0.0098,-75.2,18800,0.36,0.98,-3.06,1.01,-5.94,1.01,-5.94,5.57,37.79,106870,52553,50396,-0.003
4745,ZLAB,Healthcare,Biotechnology,NASDAQ,66.8,19.11,81.24,15.38,79.07,27.6,87.53,37.97,67.45,19.0,58.73,12.97,18.37,2313386543.363991,112354858.0,0.0499,-58.57,626600,0.74,19.71,-6.8,20.92,-12.19,20.37,-9.82,6.34,12.88,1002090,849776,793896,0.17
4746,BZ,Communication Services,Internet Content & Information,NASDAQ,66.76,19.08,93.84,50.49,66.39,16.79,67.82,19.03,78.21,26.1,109.78,78.64,14.11,6391370187.692322,454255176.0,0.046,-44.14,3713600,1.02,14.26,-1.05,13.94,1.22,13.81,2.17,3.44,6.18,4137800,3648016,4304096,0.14
4747,TTEK,Industrials,Engineering & Construction,NASDAQ,66.76,19.08,80.2,13.85,78.83,27.43,81.39,30.46,89.36,37.04,83.78,36.32,27.24,6794356699.020653,259524699.0,0.0555,-36.86,3795100,1.09,28.38,-4.02,30.03,-9.29,30.72,-11.33,5.19,3.54,4339590,3475720,3140912,-0.049
4748,IIIV,Technology,Software - Infrastructure,NASDAQ,66.76,19.08,81.31,15.64,80.95,29.49,74.78,24.52,75.2,23.98,80.62,31.71,19.05,369100830.6331272,19549833.0,0.3559,-43.92,294800,0.76,20.02,-4.85,21.22,-10.23,21.83,-12.73,6.76,27.18,489820,387443,338204,0.062
4749,CRK,Energy,Oil & Gas E&P,NYSE,66.73,19.05,80.96,14.95,77.84,26.46,70.1,20.6,82.52,29.89,132.18,88.53,15.15,4349635395.159676,293695832.0,0.2666,-51.4,4336000,1.66,14.77,2.57,16.06,-5.67,18.18,-16.67,5.29,76.05,3710400,2609953,2391580,0.142
4750,JG,Technology,Software - Application,NASDAQ,66.72,19.02,81.44,16.0,80.02,28.44,68.83,19.8,79.55,27.2,61.19,14.26,6.06,36952668.463199615,5960108.0,0.0005,-52.66,700,0.22,6.42,-5.61,6.72,-9.82,6.92,-12.43,4.03,20.47,2120,3156,2572,0.129
4751,BTMD,Healthcare,Medical Care Facilities,NASDAQ,66.72,19.02,94.29,52.88,70.57,19.9,69.03,19.88,60.95,14.84,58.62,12.88,1.98,59752908.11778903,30331425.0,0.0625,-58.32,258300,1.11,2.07,-4.35,2.15,-7.91,1.83,8.2,7.46,67.67,259250,232796,286102,-0.083
4752,CPRT,Industrials,Specialty Business Services,NASDAQ,66.67,19.0,92.54,44.29,65.17,15.88,65.52,17.15,66.52,18.45,67.78,18.25,33.12,31114860197.454025,963308388.0,0.042,-48.06,8730800,1.16,33.24,-0.36,33.31,-0.57,33.36,-0.72,2.34,10.33,7654270,7520316,7894088,-0.036
4753,TRMB,Technology,Scientific & Technical Instruments,NASDAQ,66.66,18.97,77.1,10.37,86.05,35.89,87.1,37.32,79.75,27.41,95.46,61.4,54.56,12851438291.459965,233111519.0,0.0298,-37.65,3618200,1.77,57.6,-5.28,62.91,-13.27,64.79,-15.79,4.2,14.84,3022320,2042786,1959410,0.118
4754,KG,Financial Services,Insurance - Reinsurance,NASDAQ,66.66,18.97,104.7,84.21,52.37,9.31,65.85,17.45,67.65,19.1,48.35,8.07,12.15,82230557.09077835,7824030.0,0.0394,-66.98,7200,0.58,11.45,6.11,10.74,13.13,10.91,11.37,7.8,112.89,6900,12403,16562,11.12
4755,WETO,Technology,Software - Infrastructure,NASDAQ,66.65,18.94,111.15,90.0,42.76,6.1,38.36,5.98,27.25,3.32,31.11,3.23,0.58,45510000.586509705,82000000.0,0.0004,-86.35,265100,3.36,0.52,11.54,0.52,11.54,0.53,9.43,10.97,15.71,74380,78806,2294930,-0.45
4756,RNAC,Healthcare,Biotechnology,NASDAQ,66.58,18.93,84.08,20.72,76.01,24.69,66.66,18.18,67.36,18.89,55.98,11.37,6.09,216835576.68244743,29381514.0,0.1668,-60.89,208700,1.13,7.94,-23.3,7.34,-17.03,6.91,-11.87,11.01,4.47,168610,184253,170888,-0.929
4757,PHIO,Healthcare,Biotechnology,NASDAQ,66.56,18.89,85.35,23.23,73.24,22.33,69.63,20.28,61.3,15.1,53.88,10.31,1.06,12430459.179349065,11617251.0,0.040599998,-74.7,78700,0.54,1.1,-3.64,1.15,-7.83,1.21,-12.4,5.26,0.0,153840,144640,212482,
4758,GFAI,Industrials,Security & Protection Services,NASDAQ,66.56,18.89,94.98,56.02,69.71,19.05,58.84,13.4,68.2,19.43,48.97,8.34,0.49,14343941.59377551,31250418.0,0.0234,-67.33,526300,1.39,0.48,2.08,0.51,-3.92,0.5,-2.0,9.78,58.42,406010,379853,316966,
4759,USNA,Consumer Defensive,Packaged Foods,NYSE,66.56,18.89,87.19,27.54,72.36,21.59,72.81,22.78,80.59,28.04,53.93,10.32,17.47,331964929.3283043,18463011.0,0.046,-54.41,115400,1.05,18.23,-4.17,18.75,-6.83,18.2,-4.01,5.47,3.14,140110,109896,122922,0.003
4760,CCB,Financial Services,Banks - Regional,NASDAQ,66.55,18.86,82.96,18.66,72.6,21.76,71.2,21.5,71.25,21.27,101.19,70.79,68.9,1043171011.1228027,15248808.0,0.1035,-42.61,95600,0.57,70.86,-2.77,75.45,-8.68,77.23,-10.79,3.57,9.34,171340,166756,154618,0.17
4761,LFVN,Consumer Defensive,Packaged Foods,NASDAQ,66.54,18.84,101.39,79.13,64.72,15.59,55.35,11.67,44.62,8.1,43.45,6.53,5.26,65223800.702510834,12615822.0,0.38639998,-64.93,116100,0.51,5.27,-0.19,5.21,0.96,4.81,9.36,8.99,27.49,250110,226570,170048,-0.252
4762,VWAV,Industrials,Aerospace & Defense,NASDAQ,66.54,18.84,77.86,10.96,76.91,25.5,96.89,58.13,131.78,85.38,209.38,96.34,4.95,133305499.46878433,23847137.0,0.0444,-68.67,461300,0.71,5.72,-13.46,5.82,-14.95,6.29,-21.3,9.97,28.36,504110,646086,575932,
4763,CNMD,Healthcare,Medical Devices,NYSE,66.46,18.81,90.55,36.49,70.67,20.04,75.67,25.16,84.04,31.15,67.1,17.72,36.18,1068575345.5972824,30109194.0,0.097799994,-40.49,263000,0.62,36.35,-0.47,36.8,-1.68,36.83,-1.76,4.64,28.58,389830,423710,422088,-0.013
4764,LE,Consumer Cyclical,Apparel Retail,NASDAQ,66.41,18.79,82.59,18.07,72.44,21.66,85.25,34.93,130.45,84.85,110.95,79.6,10.42,337819765.03311825,30794873.0,0.1401,-48.0,326600,1.14,11.06,-5.79,11.25,-7.38,12.0,-13.17,4.52,44.58,271050,287703,444688,0.047
4765,RAY,Consumer Defensive,Household & Personal Products,NASDAQ,66.38,18.77,107.71,87.67,42.66,5.99,32.38,4.66,99.85,57.75,7.27,0.25,3.71,11010526.74189806,2975818.0,0.0214,-93.7,8000,0.74,3.57,3.92,3.04,22.04,3.46,7.23,6.9,42.99,12580,10740,12364,-0.131
4766,AMST,Technology,Software - Application,NASDAQ,66.38,18.77,122.21,94.03,36.87,4.92,48.65,9.03,63.43,16.41,80.28,31.21,1.73,5260879.918088794,6384563.0,0.064899996,-63.81,148817600,23.54,0.94,84.04,1.05,64.76,1.48,16.89,12.42,37.23,17363290,6322720,3804828,7.468
4767,GWRS,Utilities,Utilities - Regulated Water,NASDAQ,66.36,18.74,86.0,24.57,67.25,17.26,68.49,19.58,86.57,33.89,72.23,22.24,6.8,192716342.3137722,28763634.0,0.023,-39.12,69500,0.94,6.9,-1.45,7.07,-3.82,7.33,-7.23,3.02,7.31,99620,74306,89248,0.067
4768,DPZ,Consumer Cyclical,Restaurants,NASDAQ,66.31,18.73,83.88,20.26,69.95,19.28,76.74,25.98,84.45,31.56,79.98,30.98,312.75,10054730966.52008,33261870.0,0.1084,-37.33,857300,0.88,313.96,-0.39,331.54,-5.67,355.66,-12.06,3.23,73.66,932300,979476,1024898,0.035
4769,NTHI,Healthcare,Biotechnology,NASDAQ,66.3,18.71,91.64,40.38,65.94,16.59,65.05,16.82,126.33,82.99,82.09,33.7,5.48,139070415.0,25285530.0,0.018,-57.81,72700,0.77,5.55,-1.26,5.04,8.73,6.11,-10.31,13.41,42.18,107390,94743,72926,
4770,SPWH,Consumer Cyclical,Specialty Retail,NASDAQ,66.27,18.69,86.51,25.96,65.28,16.01,75.91,25.31,52.19,10.9,85.59,39.14,1.24,51418424.04318452,38953350.0,0.0174,-71.37,522400,0.6,1.36,-8.82,1.41,-12.06,1.4,-11.43,6.94,5.81,292530,874493,767724,-0.016
4771,SCKT,Technology,Computer Hardware,NASDAQ,66.21,18.67,87.82,29.32,71.4,20.54,72.44,22.52,77.62,25.6,100.0,69.25,0.86,7071743.997630358,8222958.0,0.0045,-36.76,1500,0.06,0.86,0.0,0.89,-3.37,0.89,-3.37,4.4,26.42,14970,26516,45954,-0.067
4772,DOYU,Communication Services,Internet Content & Information,NASDAQ,66.21,18.67,90.53,36.44,63.63,14.94,65.06,16.84,65.15,17.53,106.39,76.0,4.76,136710237.6017766,30178859.0,0.012999999,-49.04,13700,0.74,4.7,1.28,4.82,-1.24,4.87,-2.26,3.79,72.05,29250,18460,20940,-0.191
4773,SGLY,Industrials,Integrated Freight & Logistics,NASDAQ,66.2,18.64,93.99,51.3,69.23,18.65,55.48,11.74,46.47,8.89,53.23,9.96,0.42,3209136.46261096,7293492.0,0.0176,-71.43,22800,0.03,0.44,-4.55,0.45,-6.67,0.43,-2.33,7.82,30.43,76790,714856,443490,0.112
4774,HOV,Consumer Cyclical,Residential Construction,NYSE,66.19,18.62,79.4,12.88,78.01,26.66,92.73,50.12,101.7,60.72,87.98,43.02,94.11,571016756.7863159,5938194.0,0.0682,-41.93,116100,1.04,102.99,-8.62,108.76,-13.47,109.01,-13.67,5.59,49.27,111960,111640,114368,-0.062
4775,INAB,Healthcare,Biotechnology,NASDAQ,66.17,18.61,88.29,30.5,63.53,14.82,51.16,9.85,57.0,13.15,47.84,7.93,1.45,14672164.193909168,9847090.0,0.0279,-74.15,38800,0.63,1.55,-6.45,1.53,-5.23,1.57,-7.64,6.0,57.47,56970,61423,70194,
4776,WGO,Consumer Cyclical,Recreational Vehicles,NYSE,66.15,18.59,79.61,13.08,73.63,22.67,84.2,33.6,116.74,76.99,80.59,31.66,28.2,814619972.7139664,28265787.0,0.0916,-43.78,978100,1.63,30.08,-6.25,31.2,-9.62,31.95,-11.74,4.29,39.72,599590,598850,656426,0.06
4777,LUXE,Consumer Cyclical,Luxury Goods,NYSE,66.14,18.56,73.03,7.04,101.29,65.75,97.49,59.06,96.36,51.62,94.62,59.22,6.87,1041815625.6644592,137261608.0,0.22559999,-39.63,1848300,7.33,8.06,-14.76,8.53,-19.46,8.4,-18.21,6.61,72.71,404990,252006,235658,1.901
4778,BRIA,Consumer Cyclical,Apparel Retail,NYSE ARCA,66.14,18.56,86.96,27.07,71.09,20.25,74.28,24.01,90.81,38.89,55.97,11.35,1.64,40874999.76158142,25000000.0,0.07,-66.87,5900,1.34,1.69,-2.96,1.69,-2.96,1.77,-7.34,10.59,34.55,5820,4410,4184,-0.103
4779,FKWL,Technology,Communication Equipment,NASDAQ,66.14,18.56,80.04,13.65,73.83,22.77,74.96,24.69,75.54,24.24,86.84,41.05,3.17,36531266.87616348,11784280.0,0.0017,-42.15,3000,0.12,3.36,-5.65,3.51,-9.69,3.62,-12.43,3.99,55.37,59020,25426,18018,-0.331
